"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Вид экскурсии";Characteristics:Класс;"Characteristics:Цвет автомобиля";Characteristics:Салон;"Characteristics:Цвет салона";Characteristics:Сайт;Characteristics:Длительность;Characteristics:Категория;"Characteristics:Тип судна";"Characteristics:Состав группы";"Characteristics:Тип транспорта";"Characteristics:Максимальная вместимость";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2;Tabs:3;Tabs:4;Tabs:5;Tabs:6
575795905942;;Pushkin_04;;;"Пушкинский Петербург - от 1 до 2 человек - 4 часа - VIP";;;;37500.00;;;"Состав:от 1 до 2 человек;Продолжительность:4 часа;Класс авто:VIP";;ElOPRUGOg5TlBXIpTz8O;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=575795905942;;;;;;
685436884302;;Pushkin_05;;;"Пушкинский Петербург - от 3 до 6 человек - 4 часа - Комфорт";;;;18000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Комфорт";;oBbLYNdTdLy2a1VdyXSe;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=685436884302;;;;;;
585463586382;;Pushkin_06;;;"Пушкинский Петербург - от 3 до 6 человек - 4 часа - Бизнес";;;;24000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Бизнес";;BtAX9xF54N9fV0UcemRn;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=585463586382;;;;;;
574560352372;;Pushkin_07;;;"Пушкинский Петербург - от 3 до 6 человек - 4 часа - Премиум";;;;29000.00;;;"Состав:от 3 до 6 человек;Продолжительность:4 часа;Класс авто:Премиум";;xYMHfCYfEj9l6fBafPGe;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=574560352372;;;;;;
867350825142;;Pushkin_08;;;"Пушкинский Петербург - от 7 до 15 человек - 4 часа - Комфорт";;;;21500.00;;;"Состав:от 7 до 15 человек;Продолжительность:4 часа;Класс авто:Комфорт";;xe30yVDT2AmTvu1FrgbE;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=867350825142;;;;;;
633369013682;;Pushkin_09;;;"Пушкинский Петербург - от 7 до 15 человек - 4 часа - Бизнес";;;;24500.00;;;"Состав:от 7 до 15 человек;Продолжительность:4 часа;Класс авто:Бизнес";;X7uPFR37SY3lFKUAixSH;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=633369013682;;;;;;
321203671802;;Pushkin_10;;;"Пушкинский Петербург - от 16 до 30 человек - 4 часа - Комфорт";;;;27000.00;;;"Состав:от 16 до 30 человек;Продолжительность:4 часа;Класс авто:Комфорт";;JK5BU8SxPI2PPKHDPOTE;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=321203671802;;;;;;
471525258622;;Pushkin_11;;;"Пушкинский Петербург - от 16 до 30 человек - 4 часа - Бизнес";;;;32000.00;;;"Состав:от 16 до 30 человек;Продолжительность:4 часа;Класс авто:Бизнес";;sAa4mKLzJECbYc3tMLLV;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=471525258622;;;;;;
976545338092;;Pushkin_12;;;"Пушкинский Петербург - от 31 до 50 человек - 4 часа - Комфорт";;;;31000.00;;;"Состав:от 31 до 50 человек;Продолжительность:4 часа;Класс авто:Комфорт";;Gtm6M0oo775YmJ5PG2co;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=976545338092;;;;;;
304347590882;;Pushkin_13;;;"Пушкинский Петербург - от 31 до 50 человек - 4 часа - Бизнес";;;;36000.00;;;"Состав:от 31 до 50 человек;Продолжительность:4 часа;Класс авто:Бизнес";;9zAyaptOVTfNoFk1Tjg4;673350585371;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/excursions/tproduct/679602099-673350585371-pushkinskii-peterburg?editionuid=304347590882;;;;;;
